id	date	question
437199211	2018-09-07 10:58:02	Could you please correct your web-page located at: https://www.shoreline.edu/science/prehealth/prehealth04.aspx to delete North Seattle and South Seattle as offering the LPN program? We no longer have this program and I get many inquiries that have been redirected from this page. |Thank you so much, |Marie Gehman|Nuring @
565399180	2019-12-17 14:12:10	Could you please email or send me a copy of the receipt for my Fall Quarter 2019? Sorry for any hassle. I need this for tuition reimbursement through my work.
415485994	2018-06-13 16:55:49	Could you please tell me the cost of auditing a one-credit course for a 66 year old WA state resident? If this is all you want  to do, with no desire to obtain a degree of any sort, must you go through the standard admission process? |Thank you very much,|Arthur Castagno|Edmonds
518661856	2019-07-08 19:47:38	Currently a Senior at Waimea High School. I am interested in a ECE degree & playing womens basketball or volleyball.
477929499	2019-02-14 4:03:27	currently I am working as LPN more than 15 years and I took some of my prerequisites to RN program and so I would like to register for LPN to RN program .|
409968017	2018-05-22 13:21:47	Currently serving AD in the Air Force and will be retiring in August. I'm looking to start taking classes in the Fall and will be utilizing my GI Bill. I'm not really sure where to start in getting this goal completed. Are there advisors available to help me with this process? ||Thank you!||V/R,|Vanessa McGinnis
508203157	2019-05-29 13:35:47	D you think a 65 yr old ICU RN can handle the course?
519753493	2019-07-12 5:35:12	Date for aplication in medical laboratory
534179492	2019-09-03 10:40:42	Daughter has AA degree in applied science from Everett Community College. She is currently enrolled in Microbiology Major at WSU.  With sick MOM she wants to go to school to be a lab scientist closer to home (Marysville).  She needs accreditation to work in a lab. Would this be a good fit for her?
426182574	2018-07-22 5:14:50	Dear Admissions Committee, |My name is. I want to ask that I can not see the application deadlines for International students so can you show me where is it?
392689530	2018-03-14 15:59:20	Dear Admissions:||||I am currently a student at Dilworth-Glyndon-Felton School in Dilworth, Minnesota. I am in the AVID program, which is a course that prepares us for college and career readiness. I am interested in your Institution. ||||I would like more information about a career/majoring in engineering and would like any information engineering programs. I would also like to receive (financial aid information, information on admission requirements and any other information that might
432655863	2018-08-19 5:55:14	Dear All, I have one question. I would like to fulfill this application but unfortunately, in the field Confirm emergency contact and 'confirm emergency form 'I don't know what to write. Please answer me and tell me what should I do and what should I write? Thank You!
568038818	2019-12-29 12:54:44	Dear All,|I would like to receive information about ESL courses and costs. Best regards.
575845450	2020-01-28 14:06:32	Dear Concern,|| ||I want to inquire about the master programs offered at your institution after BBA (4 years). I have a CGPA of 3.11. I want details regarding the admission procedure, requirements, fees structure and any other relate information for International Students as I reside in Pakistan.|| ||Looking forward to hearing from you.||||Regards.
545097752	2019-10-10 22:33:22	Dear counselor,||I am interested in the program of MLT. May i ask if I hold an Associate Degree in Maths and Science from City College of San Francisco, pharmacy technician program and completed some courses from University of California Davis. Due to family issue, i wasn't able to complete my Bachelor Degree, after quitting school for about 10 years and now i would like to continue my education.
427648790	2018-07-28 1:59:06	Dear counselor,|I am a graduate of Shoreline Community College, class of 1992. My son is US citizen, raised in oversees and is interested in applying SCC. Is his tuition a state resident or int'l student?||Best regards,||Kiyotaka Takamori|
520210960	2019-07-14 9:16:51	Dear Mr/Mrs, Hi my name is Sutiono from Indonesia and I am a prospective students of Shoreline CC that will admit at Fall Quarter of 2019. I'd like to ask, if I take the professional & technical programs of Digital Film Productions for 2 years, am I also able to transfer to a universities? Maybe like SCAD, CalArts, NYFA, etc. And one more, after I graduate from the High School Comp, am I also able to take the Professional & Technical Program? That's all Thank you very much
396758329	2018-03-30 0:54:59	Dear Mrs/Mr,| I'm a current student in WCC right now and i want to transfer to your school in this Fall quarter. I will complete Eng 113 and Math 99 in this Spring quarter. Questions that i want to ask you are: 1.When i transfer to your school, all of my grades will be saved and i will continue to program or I have to re-take the placement test at your school? 2.I have 5.5 ielts certificate.What advantages that i can have if i give it to you? I'm looking forward for your responding.
515617656	2019-06-26 22:16:50	Dear officer,||I am a international student currently studying in North Seattle College. I have been applying for transfer application for fall quarter to a four year university. But I need to meet the prerequisite course requirement by repeat a MATH class. I could not take it in NSC because I have had 15 credits class for the summer which is the maximum credits for me. So I want to take a class in Shoreline this summer.|I checked the website but I could not find the procedure to register.|
391796242	2018-03-12 12:02:04	Dear officers of Shoreline Community College:||This is Koki Hagiwara who was an international student from Japan in your college. Now for my resume, I have to know the accurate entrance and graduation month and day in your school. I started studying in your college from the fall quarter 2000 and graduated from your college after the summer quarter 2002.||I am very sorry for this trouble; but, I'd be very glad if you could help me.||Sincerely,|Koki Hagiwara
